run_dir,source_file,direction_tags,n_rows,columns,table_kind,feature_set,model,weight_mode,objective,all_threshold,old_threshold,third_threshold,all_accuracy,all_balanced_accuracy,all_auc,all_sensitivity_high,all_specificity_low,all_f1,old_accuracy,old_balanced_accuracy,old_auc,old_sensitivity_high,old_specificity_low,old_f1,third_accuracy,third_balanced_accuracy,third_auc,third_sensitivity_high,third_specificity_low,third_f1,adapt_accuracy,adapt_balanced_accuracy,adapt_auc,adapt_sensitivity_high,adapt_specificity_low,adapt_f1,holdout_accuracy,holdout_balanced_accuracy,holdout_auc,holdout_sensitivity_high,holdout_specificity_low,holdout_f1,external_accuracy,external_balanced_accuracy,external_auc,external_sensitivity_high,external_specificity_low,external_f1,selection_score,old_guard_090,old_guard_092,folds,primary_metric,feature_model,global_pool,input_variant,image_size,estimator,threshold,method,weight,subset,extra_tag,source,boundary,n_internal,n_external_strict,n_candidates
73_old_third_dinov3_convnextb_wpc352_feature_cv_20260523,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/73_old_third_dinov3_convnextb_wpc352_feature_cv_20260523/fast_convnextb_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;convnext,24.0,estimator|weight_mode|threshold|all_acc|all_bacc|all_f1|all_tn|all_fp|all_fn|all_tp|all_sens|all_spec|all_auc|old_acc|old_bacc|old_f1|old_tn|old_fp|old_fn|old_tp|old_sens|old_spec|old_auc|third_acc|third_bacc|third_f1|third_tn|third_fp|third_fn|third_tp|third_sens|third_spec|third_auc|score,best_row_by_selection_or_balanced_accuracy,,,none,,,,,,,0.7453085396763502,,,0.6372745490981964,,,0.7453703703703705,,,0.717607973421927,,,0.7210910278745645,,,0.5151515151515151,,,,,,,,,,,,,,,,,,,,,,,,,,,,logreg_c0.003,0.5249999999999999,,,,,,,,,
74_old_third_siglip_vitb384_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/74_old_third_siglip_vitb384_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;siglip,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,none,high_sensitivity,0.4549999999999999,0.4549999999999999,0.4549999999999999,0.6852791878172588,0.7057601384285436,0.7518522129069993,0.7892376681614349,0.6222826086956522,0.654275092936803,0.7052631578947368,0.7067080378250591,0.7389676910953507,0.8439716312056738,0.5694444444444444,0.7391304347826086,0.6666666666666666,0.6756859756097561,0.7212543554006969,0.6951219512195121,0.65625,0.5277777777777778,,,,,,,,,,,,,,,,,,,0.4894892780569743,False,False,,,vit_base_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384.0,logreg_plain_c0.003,,,,,,,,,,
75_grosspath_rc_v2_domain_robust_finetune_inputs_20260526,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/75_grosspath_rc_v2_domain_robust_finetune_inputs_20260526/input_summary.csv,unclassified,6.0,name|n|mean_weight|mean_weight_soft,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75_old_third_eva02l_clip336_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/75_old_third_eva02l_clip336_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;eva;clip,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,domain_label_third_up,balanced_accuracy,0.4599999999999999,0.4599999999999999,0.4599999999999999,0.6463620981387479,0.6656755702866056,0.7054494053421719,0.7443946188340808,0.5869565217391305,0.6136783733826248,0.6491228070175439,0.6503398345153664,0.6916371158392434,0.7659574468085106,0.5347222222222222,0.6835443037974683,0.6437908496732027,0.6639263937282229,0.7013283972125436,0.7073170731707317,0.6205357142857143,0.5155555555555555,,,,,,,,,,,,,,,,,,,0.4019854068287699,False,False,,,eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336.0,logreg_plain_c0.003,,,,,,,,,,
75b_grosspath_rc_v2_dinov3b16_domain_robust_weighted_20260526,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/75b_grosspath_rc_v2_dinov3b16_domain_robust_weighted_20260526/cv_fold_summary.csv,dinov3;dino,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.7072924084888192,0.7063742718299002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7818012140138406,,,,,,,,,,,,,,,
76_old_third_aimv2l336_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/76_old_third_aimv2l336_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;aimv2,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,none,high_sensitivity,0.2199999999999999,0.2199999999999999,0.2199999999999999,0.6328257191201354,0.6689413140963151,0.7337931370637552,0.8161434977578476,0.5217391304347826,0.6265060240963856,0.6877192982456141,0.6896424349881797,0.7363081166272657,0.8723404255319149,0.5069444444444444,0.7343283582089553,0.5816993464052288,0.6253810975609756,0.6948497386759582,0.7195121951219512,0.53125,0.4796747967479675,,,,,,,,,,,,,,,,,,,0.4361100869405292,False,False,,,aimv2_large_patch14_336.apple_pt,avg,whole_plus_crop,336.0,logreg_bal_c0.1,,,,,,,,,,
77_old_third_siglip_vitl384_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/77_old_third_siglip_vitl384_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;siglip,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,none,balanced_accuracy,0.5299999999999999,0.5299999999999999,0.5299999999999999,0.7021996615905245,0.7060952427373757,0.7575307077403003,0.7219730941704036,0.6902173913043478,0.6465863453815262,0.6807017543859649,0.6814420803782506,0.7387706855791962,0.75177304964539,0.6111111111111112,0.6996699669966997,0.7222222222222222,0.7059015679442509,0.757131968641115,0.6707317073170732,0.7410714285714286,0.5641025641025641,,,,,,,,,,,,,,,,,,,0.448221351521426,False,False,,,vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384.0,logreg_bal_c0.003,,,,,,,,,,
78_dev_oof_probe_67_plus_latest_backbones_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/78_dev_oof_probe_67_plus_latest_backbones_20260524/fast_dev_stack_probe_summary.csv,stacking,22.0,method|all_acc|all_bacc|all_f1|all_tn|all_fp|all_fn|all_tp|all_sens|all_spec|all_auc|old_acc|old_bacc|old_f1|old_tn|old_fp|old_fn|old_tp|old_sens|old_spec|old_auc|third_acc|third_bacc|third_f1|third_tn|third_fp|third_fn|third_tp|third_sens|third_spec|third_auc|thr,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,0.940471,,,0.885993,,,0.949616,,,0.921429,,,0.798691,,,0.518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m67,,,,,,,,
80_old_third_siglip_so400m_p14_378_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/80_old_third_siglip_so400m_p14_378_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;siglip,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,domain_label,high_sensitivity,0.3349999999999999,0.3349999999999999,0.3349999999999999,0.676818950930626,0.6892486352115422,0.7507676935075063,0.7399103139013453,0.6385869565217391,0.6333973128598849,0.6736842105263158,0.6745715130023641,0.7296591804570528,0.7588652482269503,0.5902777777777778,0.6970684039087948,0.6797385620915033,0.6884799651567943,0.7543009581881533,0.7073170731707317,0.6696428571428571,0.5420560747663551,,,,,,,,,,,,,,,,,,,0.4532842084976269,False,False,,,vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378.0,logreg_plain_c0.1,,,,,,,,,,
81_dev_oof_probe_67_plus_siglip_so400m_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/81_dev_oof_probe_67_plus_siglip_so400m_20260524/dev_fusion_probe_summary.csv,siglip,17.0,method|thr|all_acc|all_bacc|all_f1|all_tn|all_fp|all_fn|all_tp|all_sens|all_spec|all_auc|old_acc|old_bacc|old_f1|old_tn|old_fp|old_fn|old_tp|old_sens|old_spec|old_auc|third_acc|third_bacc|third_f1|third_tn|third_fp|third_fn|third_tp|third_sens|third_spec|third_auc,best_row_by_selection_or_balanced_accuracy,,,,,,,,,,0.899627,,,0.826484,,,0.949616,,,0.921429,,,0.808417,,,0.658228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m67,,,,,,,,
83_old_third_siglip_vitl512_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/83_old_third_siglip_vitl512_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;siglip,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,domain_label_third_up,high_sensitivity,0.4349999999999999,0.4349999999999999,0.4349999999999999,0.6717428087986463,0.6975409436537336,0.7573966660167675,0.8026905829596412,0.592391304347826,0.6485507246376812,0.6982456140350877,0.6999113475177305,0.7528073286052009,0.8581560283687943,0.5416666666666666,0.7378048780487805,0.6470588235294118,0.6661585365853658,0.7410169860627178,0.7073170731707317,0.625,0.5178571428571429,,,,,,,,,,,,,,,,,,,0.4771274667789165,False,False,,,vit_large_patch16_siglip_512.v2_webli,avg,whole_plus_crop,512.0,logreg_bal_c0.003,,,,,,,,,,
84_dinov3_vitl16_task7_whole352_domainrobust_lastblock_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/84_dinov3_vitl16_task7_whole352_domainrobust_lastblock_5fold_20260524/cv_fold_summary.csv,domain_robust;dinov3;dino;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.7013469763078598,0.7070945647188539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7845914254119833,,,,,,,,,,,,,,,
85_old_third_no64_meta_stack_plus_domainrobust84_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/85_old_third_no64_meta_stack_plus_domainrobust84_20260524/no64_meta_stack_cv_summary.csv,domain_robust;meta_stack;stacking,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_plain_c0.1,none,old_third_balanced,0.3699999999999999,0.3699999999999999,0.3699999999999999,0.856175972927242,0.850939510625853,0.8950575160850067,0.8295964125560538,0.8722826086956522,0.8131868131868132,0.9192982456140352,0.9192523640661938,0.9426713947990544,0.9148936170212766,0.9236111111111112,0.9181494661921707,0.7973856209150327,0.7611062717770035,0.7990527003484321,0.6829268292682927,0.8392857142857143,0.6436781609195402,0.6944444444444444,0.6396103896103896,0.7045454545454545,0.8863636363636364,0.3928571428571428,0.78,0.8290598290598291,0.6752148227712137,0.6875671321160044,0.4473684210526316,0.903061224489796,0.4594594594594595,,,,,,,0.8450354779677143,True,False,,,,,,,,,,,,,,,,,
87_old_third_no64_meta_stack_plus_dinov3vitl_tta86_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/87_old_third_no64_meta_stack_plus_dinov3vitl_tta86_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;tta;dinov3;dino,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.595,0.595,0.595,0.8730964467005076,0.860992639890817,0.9038920842269448,0.8116591928251121,0.9103260869565216,0.8283752860411899,0.9228070175438596,0.922724586288416,0.9487785657998424,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.826797385620915,0.7657338850174216,0.822081881533101,0.6341463414634146,0.8973214285714286,0.6624203821656051,0.6944444444444444,0.6850649350649352,0.7248376623376622,0.7272727272727273,0.6428571428571429,0.7441860465116279,0.8675213675213675,0.7299946294307196,0.7487916219119227,0.5263157894736842,0.9336734693877552,0.5633802816901409,,,,,,,0.8549710324444693,True,True,,,,,,,,,,,,,,,,,
92_dinov3_vitl16_task7_wpc352_lastblock_lowlr_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/92_dinov3_vitl16_task7_wpc352_lastblock_lowlr_5fold_20260524/cv_fold_summary.csv,whole_plus_crop;dinov3;dino,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6869068329641231,0.6748987316961854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7618622089745615,,,,,,,,,,,,,,,
93_old_third_no64_meta_stack_plus_dinov3vitl_wpc92_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/93_old_third_no64_meta_stack_plus_dinov3vitl_wpc92_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;whole_plus_crop;dinov3;dino,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,logreg_bal_c0.03,domain_label_third_up,old_third_balanced,0.565,0.565,0.565,0.8646362098138748,0.8533157048157536,0.8963491908754143,0.8071748878923767,0.8994565217391305,0.8181818181818182,0.9228070175438596,0.922724586288416,0.9441489361702128,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8104575163398693,0.7507077526132404,0.7962216898954705,0.6219512195121951,0.8794642857142857,0.6375,0.6527777777777778,0.6185064935064934,0.6875,0.7727272727272727,0.4642857142857143,0.7311827956989247,0.8589743589743589,0.6930719656283566,0.6863587540279269,0.4473684210526316,0.9387755102040816,0.5074626865671642,,,,,,,0.8474111670348909,True,True,,,,,,,,,,,,,,,,,
94_dinov3_vitl16_task7_whole352_last2blocks_lowlr_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/94_dinov3_vitl16_task7_whole352_last2blocks_lowlr_5fold_20260524/cv_fold_summary.csv,dinov3;dino;whole;last2blocks,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6630715144573103,0.6898506542361951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7692071157668512,,,,,,,,,,,,,,,
95_old_third_no64_meta_stack_plus_dinov3vitl_last2_94_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/95_old_third_no64_meta_stack_plus_dinov3vitl_last2_94_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;dinov3;dino;last2blocks,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.615,0.615,0.615,0.871404399323181,0.8543332033534803,0.8967878728797036,0.7847533632286996,0.9239130434782608,0.8215962441314554,0.9228070175438596,0.922724586288416,0.950748620961387,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.8235294117647058,0.7403092334494774,0.7972560975609756,0.5609756097560976,0.9196428571428572,0.6301369863013698,0.6666666666666666,0.6753246753246753,0.6948051948051948,0.6363636363636364,0.7142857142857143,0.7,0.8717948717948718,0.7113319011815252,0.7000537056928035,0.4736842105263157,0.9489795918367347,0.5454545454545454,,,,,,,0.8458364548329369,True,True,,,,,,,,,,,,,,,,,
97_convnext_base_dinov3_task7_wpc352_last2_lowlr_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/97_convnext_base_dinov3_task7_wpc352_last2_lowlr_5fold_20260524/cv_fold_summary.csv,whole_plus_crop;dinov3;dino;convnext;last2blocks,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.7052557658298179,0.6862411006189736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7469515993062809,,,,,,,,,,,,,,,
98_old_third_no64_meta_stack_plus_dinov3convnextb_wpc97_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/98_old_third_no64_meta_stack_plus_dinov3convnextb_wpc97_20260524/no64_meta_stack_cv_summary.csv,meta_stack;stacking;whole_plus_crop;dinov3;dino;convnext,192.0,feature_set|model|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|adapt_threshold|adapt_accuracy|adapt_balanced_accuracy|adapt_f1|adapt_tn|adapt_fp|adapt_fn|adapt_tp|adapt_sensitivity_high|adapt_specificity_low|adapt_auc|holdout_threshold|holdout_accuracy|holdout_balanced_accuracy|holdout_f1|holdout_tn|holdout_fp|holdout_fn|holdout_tp|holdout_sensitivity_high|holdout_specificity_low|holdout_auc|old_guard_092|old_guard_090|selection_score,best_row_by_selection_or_balanced_accuracy,prob_only,extra_d4,label,old_third_balanced,0.5549999999999999,0.5549999999999999,0.5549999999999999,0.856175972927242,0.8500560538116593,0.8953377851433029,0.8251121076233184,0.875,0.8123620309050773,0.9228070175438596,0.922724586288416,0.9493203309692672,0.9148936170212766,0.9305555555555556,0.9214285714285714,0.7941176470588235,0.7550087108013938,0.7914851916376308,0.6707317073170732,0.8392857142857143,0.6358381502890174,0.7083333333333334,0.6834415584415584,0.7069805194805194,0.7954545454545454,0.5714285714285714,0.7692307692307693,0.8205128205128205,0.7019334049409237,0.6878356605800215,0.5263157894736842,0.8775510204081632,0.4878048780487805,,,,,,,0.8464225124267062,True,True,,,,,,,,,,,,,,,,,
99_old_third_vitaminL384_wpc_feature_cv_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/99_old_third_vitaminL384_wpc_feature_cv_20260524/dinov3_feature_cv_summary.csv,whole_plus_crop;dinov3;dino;vitamin,156.0,feature_model|global_pool|input_variant|image_size|estimator|weight_mode|objective|all_threshold|all_accuracy|all_balanced_accuracy|all_f1|all_tn|all_fp|all_fn|all_tp|all_sensitivity_high|all_specificity_low|all_auc|old_threshold|old_accuracy|old_balanced_accuracy|old_f1|old_tn|old_fp|old_fn|old_tp|old_sensitivity_high|old_specificity_low|old_auc|third_threshold|third_accuracy|third_balanced_accuracy|third_f1|third_tn|third_fp|third_fn|third_tp|third_sensitivity_high|third_specificity_low|third_auc|selection_score|old_guard_090|old_guard_092,best_row_by_selection_or_balanced_accuracy,,,none,high_sensitivity,0.4449999999999999,0.4449999999999999,0.4449999999999999,0.6852791878172588,0.7039932248001559,0.7677788067849483,0.7802690582959642,0.6277173913043478,0.651685393258427,0.6807017543859649,0.6821069739952719,0.7510835303388494,0.8156028368794326,0.5486111111111112,0.7165109034267912,0.6895424836601307,0.6990418118466899,0.7618684668989547,0.7195121951219512,0.6785714285714286,0.5539906103286385,,,,,,,,,,,,,,,,,,,0.4690952377477726,False,False,,,vitamin_large_384.datacomp1b_clip,avg,whole_plus_crop,384.0,logreg_plain_c0.003,,,,,,,,,,
101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/101_dinov3_vitl16_task7_whole448_token_lastblock_lowlr_5fold_20260524/cv_fold_summary.csv,dinov3;dino;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.6992392992985099,0.6821885472435062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.764417178620232,,,,,,,,,,,,,,,
105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524,outputs/batch1_batch2_task567_20260514/task7_adaptation_runs/105_dinov3_vitl16_qkvb_task7_whole352_token_lastblock_lowlr_5fold_20260524/cv_fold_summary.csv,dinov3;dino;qkvb;whole,5.0,fold_id|best_epoch|best_val_selection_metric|test_case_mean_primary_metric|test_case_mean_accuracy|test_case_mean_balanced_accuracy,cv_fold_summary_mean,,,,,,,,0.71331112972417,0.7112419775817711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.7860127984049321,,,,,,,,,,,,,,,
